"auditory_name";"type_name";"day_name";"pair_number";"время начала";"week_type";"статус"
"А-427";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-427";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-427";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-428";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-430";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-501";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-502";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-504";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"5";"15:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"6";"17:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"7";"18:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"8";"20:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Чт";"9";"22:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"1";"08:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"2";"10:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"3";"12:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"4";"13:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"5";"15:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"6";"17:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"7";"18:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"8";"20:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Пт";"9";"22:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"1";"08:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"2";"10:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"3";"12:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"4";"13:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"5";"15:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"6";"17:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"7";"18:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"8";"20:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Сб";"9";"22:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"1";"08:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"2";"10:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"3";"12:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"4";"13:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"5";"15:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"6";"17:10:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"7";"18:50:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"8";"20:30:00";"числитель";"Свободна"
"А-505";"кабинет";"Пн";"9";"22:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"1";"08:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"2";"10:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"3";"12:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"4";"13:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"5";"15:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"6";"17:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"7";"18:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"8";"20:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Вт";"9";"22:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"1";"08:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"2";"10:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"3";"12:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"4";"13:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"5";"15:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"6";"17:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"7";"18:50:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"8";"20:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Ср";"9";"22:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"1";"08:30:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"2";"10:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"3";"12:10:00";"числитель";"Свободна"
"А-506";"кабинет";"Чт";"4";"13:50:00";"числитель";"Свободна"
